id,_record_active,Org Name,Org ABN,Org Main Phone,Org Website,Org Industry,Org Addr Street 1,Org Addr Street 2,Org Addr Suburb,Org Addr State,Org Addr PC,Org Addr Country,Org Addr Postal Street 1,Org Addr Postal Street 2,Org Addr Postal Suburb,Org Addr Postal State,Org Addr Postal PC,Org Addr Postal Country,Org Addr for Invoice,Org Group Status,Org Group Parent,Org Group Parent ID,Org ActiveStatus,Org Business Search Words
174,1,BlueMount Capital,,,,Financial services,,,,,,,,,,,,,,,,,Active,
175,1,BlueSky Private Equity,,07-3852-2240,www.bspe.com.au,Financial services,PO Box 999,,New Farm,QLD,4005,Australia,PO Box 999,,New Farm,QLD,4005,Australia,,,,,Active,
176,1,bNatural,,,,Medical and related services,,,,,,,,,,,,,,,,,Active,
177,1,Boardworx,,,,Retailing,,,,,,,,,,,,,,,,,Active,
178,1,body4u Pty Ltd,,07-3488-2455,,Medical and related services,PO Box 1315,,Cleveland,QLD,4163,Australia,PO Box 1315,,Cleveland,QLD,4163,Australia,,,,,Active,
179,1,Boere Fire Services Design,,,,Building and construction,5 Flinders Parade,,Flinders Park,SA,5025,Australia,5 Flinders Parade,,Flinders Park,SA,5025,Australia,,,,,Active,
180,1,Bohdan Dorniak & Co Pty Ltd,,08-8344-8170,www.bdcoarchitects.com.au,Building and construction,47 Prospect Road,,Prospect,SA,5082,Australia,47 Prospect Road,,Prospect,SA,5082,Australia,,,,,Active,
181,1,Bond University,,07-5595-2535,,Education/ training provider,,,,QLD,4000,Australia,,,,QLD,4000,Australia,,,,,Active,
182,1,BountyLab Secretarial Services,,,,Labour hire/ outsourcing,,,Adelaide,SA,5000,Australia,,,Adelaide,SA,5000,Australia,,,,,Active,
183,1,Bountylab Unified Communications,,,,Marketing,"Suite 116, Level 1",147 Pirie Street,Adelaide,SA,5000,Australia,"Suite 116, Level 1",147 Pirie Street,Adelaide,SA,5000,Australia,,,,,Active,
185,1,Bray Business Management,,08-8238-9500,,Professional services,Level 1,190 Henley Beach Road,Torrensville,SA,5031,Australia,Level 1,190 Henley Beach Road,Torrensville,SA,5031,Australia,,,,,Active,
186,1,Bray Chan Chartered Accountants,,08-8338-8600,www.braychan.com.au,Financial services,651 Portrush Road,,Glen Osmond,SA,5064,Australia,651 Portrush Road,,Glen Osmond,SA,5064,Australia,,,,,Active,
187,1,Breakaway Consulting Pty Ltd,,,,Information technology,"Level 1, 277 King Street",,Newtown,NSW,2042,Australia,"Level 1, 277 King Street",,Newtown,NSW,2042,Australia,,Parent,Breakaway Consulting Pty Ltd,187,Active,
188,1,Breeze Capital Pty Ltd,,13-0065-3793,www.breezecapital.com.au,Financial services,PO Box 217,,Guildford,WA,6055,Australia,PO Box 217,,Guildford,WA,6055,Australia,,,,,Active,
189,1,Brenssell Transport,,08-8162-9190,,Transport and logistics,13 Zircon Crescent,,Highbury,SA,5089,Australia,13 Zircon Crescent,,Highbury,SA,5089,Australia,,,,,Active,
190,1,Brentnalls SA,,08-8241-8444,,Financial services,255 Port Road,,Hindmarsh,SA,5007,Australia,255 Port Road,,Hindmarsh,SA,5007,Australia,,,,,Active,
191,1,BRI Ferrier NSW,,02-8263-2300,,Financial services,Level 30 Australia Square,264 George Street,SYDNEY,NSW,2000,Australia,Level 30 Australia Square,264 George Street,SYDNEY,NSW,2000,Australia,,,,,Active,
193,1,Brian Dowling Commercial,,02-8233-6125,www.bdowling.com.au,Real estate/ property developer,Suite 708,37 Bligh Street,Sydney,NSW,2000,Australia,Suite 708,37 Bligh Street,Sydney,NSW,2000,Australia,,,,,Active,
196,1,BridgePoint Group,,13-0065-6141,,Financial services,PO Box 506,,Milsons Point,NSW,1565,Australia,PO Box 506,,Milsons Point,NSW,1565,Australia,,,,,Active,
197,1,Bright Bugs,,,,Manufacturing,,,,,,,,,,,,,,,,,Active,
198,1,Brown & Moodie,,02-9722-6900,,Building and construction,21 Queens Road,,Connells Point,NSW,2221,Australia,21 Queens Road,,Connells Point,NSW,2221,Australia,,,,,Active,
199,1,Brown Wright Stein Lawyers,,,,Professional services,,,,,,,,,,,,,,Parent,Brown Wright Stein Lawyers,199,Active,
200,1,Brysons Lawyers,,03-9602-2606,,Professional services,Level 17,114 William Street,Melbourne,Victoria,3000,Australia,Level 17,114 William Street,Melbourne,Victoria,3000,Australia,,Parent,Brysons Lawyers,200,Active,
201,1,BS Nationwide Pty Ltd,,,,Building and construction,,,,,,,,,,,,,,Subsidiary/Division,Built Group Pty Ltd,,Active,
202,1,BT Financial Group,,02-8396-7456,,Financial services,Level 2,75- 85 O'Riordan Street,Alexandria,NSW,2015,Australia,Level 2,75- 85 O'Riordan Street,Alexandria,NSW,2015,Australia,,,,,Active,
203,1,Buckworth Keady Lawyers Pty Ltd,,08-8087-7400,,Professional services,,,,SA,5000,,,,,SA,5000,,,,,,Active,
204,1,Built Electrical Australia,,08-7127-6535,www.builtelectrical.com.au,Building and construction,95 West Street,,TORRENSVILLE,SA,5031,Australia,95 West Street,,TORRENSVILLE,SA,5031,Australia,,Subsidiary/Division,Built Group Pty Ltd,,Active,
205,1,Built Group Pty Ltd,,08-7325-1515,,Building and construction,95 West Street,,Torrensville,SA,5031,Australia,PO Box 421,,Torrensville,SA,5031,Australia,Postal,Parent,Built Group Pty Ltd,205,Active,
206,1,Burgess Paluch Legal Recruitmen,,03-8676-0372,www.bplr.com.au,Employment/ Workcover Rehabilitation,Level 5 Suite 10,365 Little Collins Street,Melbourne,VIC,3000,Australia,Level 5 Suite 10,365 Little Collins Street,Melbourne,VIC,3000,Australia,,,,,Active,
207,1,Burnside Chiropractic,,,,Medical and related services,,,,,,,,,,,,,,,,,Active,
208,1,Business Aptitude,,13-0088-3789,,Professional services,Suite 1A Level 2,802 Pacific Hwy,Gordon,NSW,2072,Australia,Suite 1A Level 2,802 Pacific Hwy,Gordon,NSW,2072,Australia,,,,,Active,
209,1,Business Connector,,,,Marketing,,,Sydney,NSW,2000,Australia,,,Sydney,NSW,2000,Australia,,,,,Active,
210,1,Business Energizers,,,,Education/ training provider,,,Sydney,NSW,2000,Australia,,,Sydney,NSW,2000,Australia,,,,,Active,
211,1,Business Fitness,,,,Information technology,,,,,,,,,,,,,,,,,Active,
212,1,Business Intellect Group Pty Ltd,,02-9999-5611,,Professional services,Suite 7/20 Bungan Street,,Mona Vale,NSW,2103,Australia,Suite 7/20 Bungan Street,,Mona Vale,NSW,2103,Australia,,,,,Active,
213,1,Business Technology Partners Pty Ltd,,08-8366-6573,www.btponline.com.au,Information technology,Suite 49,239 Magill Road,Marylands,SA,5069,Australia,Suite 49,239 Magill Road,Marylands,SA,5069,Australia,,,,,Active,
214,1,Butler & Butler,,08-8351-1777,,Insurance Broker,99 Anzac Highway,,Ashford,SA,5035,Australia,99 Anzac Highway,,Ashford,SA,5035,Australia,,,,,Active,
215,1,Buy Australian Properties,,13-0099-4417,www.buyaustralianproperties.com.au,Real estate/ property developer,GPO Box 1444,,Adelaide,SA,5001,Australia,GPO Box 1444,,Adelaide,SA,5001,Australia,,,,,Active,
216,1,Buy Build Sell,,,,Building and construction,,,Sydney,NSW,2000,Australia,,,Sydney,NSW,2000,Australia,,,,,Active,
217,1,C & G Miocevich Law Offices Pty Ltd,,,,Professional services,GPO Box C124,,PERTH BC,WA,6849,Australia,GPO Box C124,,PERTH BC,WA,6849,Australia,,,,,Active,
218,1,C L Whelan & Associates Pty Ltd,,08-8177-2115,www.clwhelan.com.au,Financial services,PO Box 2016,,South Plympton,SA,5038,Australia,PO Box 2016,,South Plympton,SA,5038,Australia,,,,,Active,
219,1,Caboolture Golf Club Incorporated,,07-3285-6669,,Entertainment,C/- Frank McDonald Mick Youngs Smash Repairs,1191 Anzac Ave,Kallangur,QLD,4503,Australia,C/- Frank McDonald Mick Youngs Smash Repairs,1191 Anzac Ave,Kallangur,QLD,4503,Australia,,,,,Active,
220,1,Cadgile,,,,Building and construction,,,,NSW,2000,,,,,NSW,2000,,,,,,Active,
221,1,Caledonia Scaffolding Australia Pty Ltd,,08-8326-3365,,Building and construction,PO Box 273,,Morphett Vale,SA,5162,Australia,PO Box 273,,Morphett Vale,SA,5162,Australia,,Parent,Caledonia Scaffolding Australia Pty Ltd,221,Active,
223,1,Calumo Group,,02-8985-7777,www.calumo.com,Financial services,Level 9,123 Epping Road,North Ryde,NSW,2113,,Level 9,123 Epping Road,North Ryde,NSW,2113,,,,,,Active,
224,1,Cannings & Flynn Pty Ltd,,02-9905-7599,www.canningsandco.com.au,Financial services,PO Box 975,,Brookvale,NSW,2100,Australia,PO Box 975,,Brookvale,NSW,2100,Australia,,,,,Active,
225,1,Capital and Finance Pty Ltd,,02-9029-6511,,Financial services,29 Australia Street,,Camperdown,NSW,2050,Australia,29 Australia Street,,Camperdown,NSW,2050,Australia,,,,,Active,
226,1,Capital Project Control,,02-9252-8499,www.capitalprojectcontrol.com,Professional services,Level 3,24 Hickson Raod,Millers Point,NSW,2000,Australia,Level 3,24 Hickson Raod,Millers Point,NSW,2000,Australia,,,,,Active,
227,1,Capital Strategies,,08-8223-1727,,Financial services,256A Rundle Street,,Adelaide,SA,5000,Australia,256A Rundle Street,,Adelaide,SA,5000,Australia,,,,,Active,
228,1,Capital-Direct Property Pty Ltd,,02-9029-6511,,Real estate/ property developer,29 Australia St,,Camperdown,NSW,2050,Australia,29 Australia St,,Camperdown,NSW,2050,Australia,,,,,Active,
229,1,Carbon Planet Pty Ltd,,08-8237-9000,www.carbonplanet.com,Professional services,Level 4,170 North Terrace,Adelaide,SA,5000,Australia,Level 4,170 North Terrace,Adelaide,SA,5000,Australia,,,,,Active,
230,1,Carbon Strategic,,,,*,"Level 31 RBS Tower, Aurora Place",88 Phillip Street,Sydney,NSW,2000,Australia,"Level 31 RBS Tower, Aurora Place",88 Phillip Street,Sydney,NSW,2000,Australia,,,,,Active,
231,1,Carengie Management Group,,08-8297-5095,www.executivementor.info,Professional services,5 Hauteville Terrac,,Eastwood,SA,5063,Australia,5 Hauteville Terrac,,Eastwood,SA,5063,Australia,,,,,Active,
232,1,CargoWise,,,,Transport and logistics,,,,,,,,,,,,,,,,,Active,
233,1,Carmel Siciliano Pty Ltd,,,,Building and construction,,,,,,,,,,,,,,,,,Active,
234,1,Carn Byrne & Associates,,08-8373-0081,,Building and construction,42 King William Road,,Goodwood,SA,5034,Australia,42 King William Road,,Goodwood,SA,5034,Australia,,,,,Active,
237,1,Cash SMSF Pty Ltd,,,,Trust/ trustee,PMB 9,,Port Kenny,SA,5671,Australia,PMB 9,,Port Kenny,SA,5671,Australia,,,,,Active,
238,1,Catapult Wealth,,08-8172-9156,,Financial services,39 Charles Street,,Norwood,SA,5067,Australia,39 Charles Street,,Norwood,SA,5067,Australia,,,,,Active,
239,1,Cavallaro & Co,,02-8833-4799,,Financial services,Suite 6 Level 1,32-34 Ross Street,North Parramatta,NSW,2151,Australia,Suite 6 Level 1,32-34 Ross Street,North Parramatta,NSW,2151,Australia,,,,,Active,
240,1,CBA Valuer,,,,Bank,,,,,,,,,,,,,,,,,Active,
241,1,CBC Lawyers,,07-4772-3644,,Professional services,32 Walker Street,,Townsville,QLD,4810,,32 Walker Street,,Townsville,QLD,4810,,,,,,Active,
242,1,CBD Financial Services Pty Limited,,02-9324-5600,www.cbdfinancialservices.com.au,Financial services,Level 5,210 Clarence Street,Sydney,NSW,2000,Australia,by email:,Toni@cbdfs.com.au,Peter@cbdfs.com.au,,,,Postal,,,,Active,
243,1,CCH Limited,,,,Professional services,,,,,,,,,,,,,,,,,Active,
244,1,CDAA Pty Ltd,,08-8365-6577,cdaa.com.au,Marketing,Suite M4,2 Portrush Road,Payneham,SA,5070,Australia,Suite M4,2 Portrush Road,Payneham,SA,5070,Australia,,,,,Active,
245,1,Centric Wealth,,02-9250-6780,,Financial services,PO Box R1851,,Royal Exchange,NSW,1225,Australia,PO Box R1851,,Royal Exchange,NSW,1225,Australia,,,,,Active,
246,1,Century 21 Mastracorp - Commercial,,08-8212-0140,,Real estate/ property developer,Unit 4,60 West Terrace,Adelaide,SA,5000,Australia,Unit 4,60 West Terrace,Adelaide,SA,5000,Australia,,,,,Active,
247,1,Cermak Peterka Petersen,,(1) 97-0498-2324,,Professional services,By email only: onapp@cppwind.com,"2400 Midpoint Drive, Suite 190",Fort Collins,Colorado,80525,United States,By email only: onapp@cppwind.com,"2400 Midpoint Drive, Suite 190",Fort Collins,Colorado,80525,United States,Street,Parent,Cermak Peterka Petersen,247,Active,Wind engineering
248,1,CGU Insurance,,,,Insurance Broker,,,,,,,,,,,,,,,,,Active,
249,1,Challenge Limited,,08-8301-3619,,Labour hire/ outsourcing,,,,,,,,,,,,,,,,,Active,
250,1,Challenger,,08-8278-6997,,Financial services,Level 1,212 Pirie Street,Adelaide,SA,5000,Australia,Level 1,212 Pirie Street,Adelaide,SA,5000,Australia,,,,,Active,
251,1,Charterhill Group of Companies,,08-8127-7200,www.charterhill.com.au,Financial services,104 Greenhill Road,,Unley,SA,5061,Australia,104 Greenhill Road,,Unley,SA,5061,Australia,,,,,Active,
252,1,Cheesman Architects Pty Ltd,,08-8431-1144,www.cheesman.com.au,Building and construction,304 The Parade,,Kensington,SA,5068,Australia,304 The Parade,,Kensington,SA,5068,Australia,,,,,Active,
254,1,Child Australia,,,,Education/ training provider,,,,,,,,,,,,,,,,,Active,
255,1,China Offshore,,,,Professional services,,,,,,,,,,,,,,,,,Active,
258,1,Churton Kelly,,,,Financial services,,,,,,,,,,,,,,,,,Active,
259,1,CIBO Espresso,,13-0024-2624,www.ciboespresso.com.au,Restaurant - Adelaide,Unit 4 424 North East Road,,Windsor Gardens,SA,5087,Australia,Unit 4 424 North East Road,,Windsor Gardens,SA,5087,Australia,,,,,Active,
260,1,Citibank,,02-8225-1432,,Bank,2 Park Street,,Sydney,NSW,2000,Australia,2 Park Street,,Sydney,NSW,2000,Australia,,,,,Active,
261,1,Citigroup,,02-8225-1166,,Bank,2 Park Street,,Sydney,NSW,2000,Australia,2 Park Street,,Sydney,NSW,2000,Australia,,,,,Active,
262,1,Civil Train SA,,08-8111-8000,www.civilcontractors.com,Education/ training provider,No. 1 South Road,,Thebarton,SA,5031,Australia,No. 1 South Road,,Thebarton,SA,5031,Australia,,,,,Active,
263,1,Clarendene Pty Ltd,,13-0079-9615,,Professional services,Suite 13,41 Rawson Street,Epping,NSW,2121,Australia,Suite 13,41 Rawson Street,Epping,NSW,2121,Australia,,,,,Active,
264,1,Clark Hoffmann Accountants,,08-8267-1077,,Financial services,"Suite 6, Level 1",22 - 28 Melbourne St,North Adelaide,SA,5006,Australia,"Suite 6, Level 1",22 - 28 Melbourne St,North Adelaide,SA,5006,Australia,,,,,Active,
265,1,Classified Ad Ventures,,,www.classifiedadventures.com,Marketing,3/33 Guildford Lane,,Melbourne,VIC,3000,Australia,3/33 Guildford Lane,,Melbourne,VIC,3000,Australia,,,,,Active,
266,1,Clayton Hentschke Accountants,,08-8522-3964,,Financial services,11A Adelaide Road,,Gawler,SA,5118,Australia,11A Adelaide Road,,Gawler,SA,5118,Australia,,,,,Active,
267,1,Clayton Utz,,,,Professional services,,,,,,,,,,,,,,,,,Active,
268,1,Clearlab,,,,Medical and related services,,,,,,,,,,,,,,,,,Active,
269,1,Clearly Business,,02-9212-0555,,Financial services,Level 19,323 Castlereagh Street,SYDNEY,NSW,2000,Australia,Level 19,323 Castlereagh Street,SYDNEY,NSW,2000,Australia,,,,,Active,
270,1,Cleland McFarlane Selth,,08-8407-1300,www.cmssa.com.au,Professional services,Level 4,190 Flinders Street,Adelaide,SA,5000,Australia,Level 4,190 Flinders Street,Adelaide,SA,5000,Australia,,,,,Active,
271,1,Clifton Advisory Pty Limited,,02-9979-2105,,Professional services,Suite 8 Level 4,35 Buckingham Street,Surry Hills,NSW,2010,Australia,Suite 8 Level 4,35 Buckingham Street,Surry Hills,NSW,2010,Australia,,,,,Active,
272,1,Clifton Hall,,08-7202-1800,http://www.cliftonhall.net.au/,Professional services,Level 3,431 King William Street,Adelaide,SA,5000,Australia,Level 3,431 King William Street,Adelaide,SA,5000,Australia,,,,,Active,
273,1,Climb for Refugees: Kilimanjaro Challenge 2013,,02-9236-8361,,Not-for-profit and Charities,Level 4,55 Hunter Street,Sydney,NSW,2000,Australia,Level 4,55 Hunter Street,Sydney,NSW,2000,Australia,,,,,Active,
274,1,Clohesy Legal,,,,Professional services,"Level 2, 455 Bourke Street",,MELBOURNE,VIC,3000,,PO Box 459,,BURWOOD,VIC,3125,,,,,,Active,
275,1,Cloud Sherpas,,,,Information technology,,,Atlanta,,,USA,,,Atlanta,,,USA,,,,,Active,
276,1,Codan Limited,,08-8305-0368,www.codan.com.au,Manufacturing,81 Graves Street,,Newton,SA,5074,Australia,81 Graves Street,,Newton,SA,5074,Australia,,,,,Active,
277,1,Cohen & Krass,,02-9299-9920,www.cohenandkrass.com,Financial services,Suite 1205,109 Pitt Street,Sydney,NSW,2000,Australia,Suite 1205,109 Pitt Street,Sydney,NSW,2000,Australia,,,,,Active,
278,1,Cole Management AccountingColin Johns Chemist,,08-7200-2679,,Professional services,PO Box 357,,Unley,SA,5061,Australia,PO Box 357,,Unley,SA,5061,Australia,,,,,Active,
279,1,Colin Johns ChemPlus,,08-8445-8600,,Medical and related services,,,Adelaide,SA,5000,Australia,,,Adelaide,SA,5000,Australia,,,,,Active,
280,1,College of Law,,,,Education/ training provider,2 Chandos Street,,St Leonards,NSW,2065,Australia,2 Chandos Street,,St Leonards,NSW,2065,Australia,,,,,Active,
281,1,Commercial S.A. Property Group,,08-8231-8299,www.commercialsa.com.au,Real estate/ property developer,11 Bentham Street,,Adelaide,SA,5000,Australia,11 Bentham Street,,Adelaide,SA,5000,Australia,,,,,Active,
282,1,Commerical & General,,08-8112-6444,,Real estate/ property developer,Level 2,89 King William Street,Adelaide,SA,5000,Australia,Level 2,89 King William Street,Adelaide,SA,5000,Australia,,,,,Active,
283,1,Committed Capital,,,,Venture capital,,,,NSW,2000,,,,,NSW,2000,,,,,,Active,
284,1,Commonwealth Bank - Hutt St,,08-7210-0111,,Bank,Hutt Street Branch,175 Hutt Street,Adelaide,SA,5000,Australia,Hutt Street Branch,175 Hutt Street,Adelaide,SA,5000,Australia,,Subsidiary/Division,Commonwealth Bank of Australia,,Active,
285,1,Companies Today Pty Ltd,,08-8364-0408,www.companiestoday.com.au,*,PO Box 91,,Stepney,SA,5069,Australia,PO Box 91,,Stepney,SA,5069,Australia,,,,,Active,
286,1,Complete Security Integration,,08-8269-2555,,Building and construction,3 Islington Court,,Dudley Park,SA,5008,Australia,PO Box 395,,Prospect,SA,5082,Australia,,,,,Active,
287,1,Compliance One Pty Ltd,,,www.complianceone.com.au,Financial services,PO Box 611,,Bulimba,QLD,4171,Australia,PO Box 611,,Bulimba,QLD,4171,Australia,,,,,Active,
288,1,Computer Image,,08-8150-6100,www.cion.net,Information technology,25 Holland Street,,Thebarton,SA,5031,Australia,25 Holland Street,,Thebarton,SA,5031,Australia,,,,,Active,
289,1,Connected Accountants,,02-8922-9744,,Financial services,Suite 202,,Chatswood,NSW,2067,Australia,Suite 202,,Chatswood,NSW,2067,Australia,,,,,Active,
290,1,Consensus Business Solutions,,,,Information technology,,,,,,,,,,,,,,,,,Active,
291,1,Contego Trade Mark Attorneys,,13-0098-0454,www.contego.net.au,Trade Mark Attorney,283-287 Sir Donald Bradman Drive,,Brooklyn Park,SA,5032,Australia,283-287 Sir Donald Bradman Drive,,Brooklyn Park,SA,5032,Australia,,,,,Active,
292,1,Control Z Pty Ltd,,,,Information technology,,,,,,Australia,,,,,,Australia,,,,,Active,
293,1,Conventry Films,,,,*,,,,,,,,,,,,,,,,,Active,
294,1,Cooper & Co,,,,Financial services,,,Sydney,NSW,2000,Australia,,,Sydney,NSW,2000,Australia,,,,,Active,
295,1,Cooper Legal,,08-9325-7755,,Professional services,Level 5,231 Adelaide Terrace,Perth,WA,6000,Australia,Level 5,231 Adelaide Terrace,Perth,WA,6000,Australia,,,,,Active,
296,1,Copper Cove Marina,,,,Boat rental,,,,,,,,,,,,,,,,,Active,
297,1,Copyworld,,08-8363-1011,www.copyworld.com.au,Retailing,51 Beulah Road,,Norwood,SA,5067,Australia,51 Beulah Road,,Norwood,SA,5067,Australia,,,,,Active,
298,1,Coriole Vineyards,,08-8323-8305,,Wine and viticulture,Chaffeys Road,,McLaren Vale,SA,5171,Australia,Chaffeys Road,,McLaren Vale,SA,5171,Australia,,Parent,Coriole Vineyards,298,Active,
299,1,Corpac Partners,,02-9021-6100,,Professional services,Level 31 Aurora Place,88 Philip Street,Sydney,NSW,2000,Australia,Level 31 Aurora Place,88 Philip Street,Sydney,NSW,2000,Australia,,,,,Active,
300,1,Corporate Carbon,,,,Professional services,Suite 10 Level 4,35 Buckingham Street,SURRY HILLS,NSW,2010,Australia,Suite 10 Level 4,35 Buckingham Street,SURRY HILLS,NSW,2010,Australia,,,,,Active,
301,1,Corporate Conversation,,08-8224-3535,www.corporateconversafion.com.au,Marketing,Level 2,60 Hindmarsh Square,Adelaide,SA,5000,Australia,Level 2,60 Hindmarsh Square,Adelaide,SA,5000,Australia,,,,,Active,
302,1,Corporate Housing,,08-8423-4497,www.corporatehousingadelaide.com.au,Real estate/ property developer,PO Box 617,,South Melbourne,VIC,3205,Australia,PO Box 617,,South Melbourne,VIC,3205,Australia,,,,,Active,
303,1,Corporate Logic,,08-8338-6252,www.corporatelogic.com.au,Professional services,PO Box 61,,Mitcham,SA,5062,Australia,PO Box 61,,Mitcham,SA,5062,Australia,,,,,Active,
304,1,Corporate Matters,,,,Marketing,,,,,,,,,,,,,,,,,Active,
305,1,Cotendo,,,,Information technology,,,,,,,,,,,,,,,,,Active,
306,1,Coughlan Drilling,,08-8280-9966,,Building and construction,PO Box 2446,,Dry Creek,SA,5094,Australia,PO Box 2446,,Dry Creek,SA,5094,Australia,,,,,Active,
307,1,Coulson Financial Services Pty Ltd,,03-9808-6400,http://coulsonharrislegal.com.au/,Financial services,121 Burwood Highway,,Burwood,VIC,3125,Australia,121 Burwood Highway,,Burwood,VIC,3125,Australia,,,,,Active,
